URLLength,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,LetterRatioInURL,NoOfQMarkInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,DomainTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,label
84,25,0,0,71.1864406779661,0.03571428571428571,0.9,0.7976190476190477,3,1,1,5,0.7976190476190477,0,0,1387,8856,1,0.35294117647058826,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,20,24,64,0,1,0
18,9,0,181,51.85185185185185,0.1111111111111111,0.5,0.7222222222222222,2,0,0,0,0.7222222222222222,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,16,0,0,76.19047619047619,0.07692307692307693,0.9,0.8461538461538461,3,1,0,0,0.8461538461538461,0,1,92,108405,1,0.3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,86,2,0,0
28,19,0,0,76.59574468085107,0.10714285714285714,0.9,0.75,3,1,1,1,0.75,0,1,411,1630,1,0.2777777777777778,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,26,10,31,45,0,0
32,16,0,0,70.27027027027027,0.09375,0.9,0.75,3,1,1,1,0.75,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,9,0,-1,45.16129032258064,0.125,0.5,0.75,4,0,0,0,0.75,0,0,144,21473,1,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,21,0,2,65.21739130434783,0.10344827586206896,0.5,0.7586206896551724,2,2,0,0,0.7586206896551724,0,0,1,162,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,15,0,0,68.42105263157895,0.07317073170731707,0.9,0.8292682926829268,3,1,0,0,0.8292682926829268,0,1,544,26976,1,0.18604651162790697,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,9,1,0,0
30,21,0,102,65.21739130434783,0.1,0.5,0.7666666666666667,2,2,0,0,0.7666666666666667,0,1,527,488441,1,0.14285714285714285,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,122,163,143,17,0,0
37,19,0,0,56.52173913043478,0.05405405405405406,0.9,0.8378378378378378,3,1,0,0,0.8378378378378378,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,23,0,0,56.25,0.0273972602739726,0.9,0.7671232876712328,3,1,1,5,0.7671232876712328,0,0,18,129844,1,0.25,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,7,2,61,0,0,0
70,13,0,0,55.00000000000001,0.02857142857142857,0.9,0.8,3,0,1,7,0.8,0,1,1420,3589,1,0.19672131147540983,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,18,1,26,6,0,0
52,19,0,0,71.42857142857143,0.057692307692307696,0.9,0.75,3,1,1,1,0.75,0,0,863,8856,1,0.44,1,0,1,4,4,1,0,1,1,0,0,1,0,0,0,0,1,4,5,24,0,0,0
31,22,0,0,65.21739130434783,0.0967741935483871,0.9,0.7741935483870968,3,1,1,1,0.7741935483870968,0,1,568,2344,1,0.4,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,25,4,4,155,0,0
45,15,0,7,48.64864864864865,0.044444444444444446,0.5,0.6444444444444445,2,1,0,0,0.6444444444444445,0,0,1178,5013,1,0.13114754098360656,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,34,2,25,0,1,0
55,20,0,0,66.66666666666666,0.05454545454545454,0.9,0.8,3,1,1,1,0.8,0,0,1,50,0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,17,0,0,70.0,0.058823529411764705,0.9,0.8431372549019608,3,1,0,0,0.8431372549019608,0,1,0,6927,1,0.24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40,24,0,1,54.90196078431373,0.075,0.5,0.775,2,1,1,1,0.775,0,1,32,189,1,0.2807017543859649,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,20,0,0,60.86956521739131,0.022727272727272728,0.9,0.8409090909090909,3,1,1,5,0.8409090909090909,0,1,2110,85174,1,0.30434782608695654,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,68,2,14,0,0,0
122,18,0,0,76.19047619047619,0.02459016393442623,0.9,0.7786885245901639,3,1,1,13,0.7786885245901639,0,1,5515,1087,1,0.125,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,134,7,20,2,1,0
53,20,0,3,63.829787234042556,0.05660377358490566,0.8,0.8490566037735849,3,1,0,0,0.8490566037735849,0,0,471,592,1,0.20512820512820512,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,17,1,4,0,1,0
31,23,0,0,71.69811320754717,0.0967741935483871,0.9,0.8064516129032258,3,1,0,0,0.8064516129032258,0,0,745,2552,1,0.2,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,2,5,10,1,0,0
48,16,0,0,66.66666666666666,0.0625,0.9,0.7708333333333334,3,1,1,2,0.7708333333333334,0,1,5,793380,1,0.2909090909090909,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,4,2,16,1,0,0
41,19,0,0,73.46938775510205,0.07317073170731707,0.9,0.8048780487804879,3,1,0,0,0.8048780487804879,0,0,880,317,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,8,0,25,40.0,0.13333333333333333,0.5,0.7333333333333333,2,0,0,0,0.7333333333333333,0,0,15,121,1,0.38461538461538464,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,10,0,70,62.06896551724138,0.07142857142857142,0.5,0.6904761904761905,2,1,1,3,0.6904761904761905,0,0,4031,322201,1,0.058823529411764705,1,1,1,2,2,1,2,0,0,0,1,0,0,0,0,0,0,5,1,15,0,0,0
51,15,0,0,59.09090909090909,0.0392156862745098,0.9,0.8235294117647058,3,0,1,3,0.8235294117647058,0,0,1754,328891,1,0.39285714285714285,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,101,1,86,0,0,0
49,19,0,3,54.166666666666664,0.04081632653061224,0.8,0.8367346938775511,3,0,1,1,0.8367346938775511,0,0,1398,1021,1,0.2222222222222222,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,11,7,15,0,0,0
49,15,0,0,73.68421052631578,0.061224489795918366,0.9,0.7755102040816326,3,1,1,2,0.7755102040816326,0,1,504,422,1,0.18181818181818182,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0
48,25,0,0,54.54545454545454,0.041666666666666664,0.9,0.8125,3,1,1,1,0.8125,0,0,1844,60734,1,0.5306122448979592,1,1,1,2,2,1,0,1,1,0,0,1,0,0,0,0,0,13,0,31,0,0,0
80,20,0,57,65.21739130434783,0.0375,0.5,0.8375,2,2,1,3,0.8375,0,0,144,21473,1,0.05714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,17,0,0,73.17073170731707,0.08333333333333333,0.9,0.8055555555555556,3,1,1,1,0.8055555555555556,0,0,421,26164,1,0.23809523809523808,1,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,1,4,0,15,0,0,0
28,19,0,27,53.65853658536586,0.10714285714285714,0.5,0.75,2,1,1,1,0.75,0,1,3151,45251,1,0.10526315789473684,1,0,1,0,0,1,2,1,1,1,1,0,0,0,0,0,0,63,8,69,7,0,0
23,14,0,19,73.68421052631578,0.13043478260869565,0.5,0.6956521739130435,2,2,0,0,0.6956521739130435,0,1,0,38648,1,0.046511627906976744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,18,0,39,66.66666666666666,0.03896103896103896,0.85,0.8441558441558441,3,1,1,5,0.8441558441558441,0,1,3956,258897,1,0.1724137931034483,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,536,0,22,0,0,0
73,22,0,39,65.11627906976744,0.0410958904109589,0.85,0.8356164383561644,3,1,1,5,0.8356164383561644,0,0,2056,60734,1,0.4117647058823529,1,1,1,1,1,0,18,1,1,1,1,0,0,0,0,0,0,50,16,59,0,1,0
33,15,0,0,75.67567567567568,0.09090909090909091,0.9,0.7878787878787878,3,1,0,0,0.7878787878787878,0,1,22,561909,1,0.6666666666666666,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4,41,1,0,0
39,18,0,0,56.41025641025641,0.05128205128205128,0.9,0.7692307692307693,3,1,0,0,0.7692307692307693,0,1,818,810,1,0.27586206896551724,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9,2,13,0,0,0
24,15,0,0,68.57142857142857,0.125,0.9,0.75,3,1,0,0,0.75,0,1,19,180,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,17,0,50,58.536585365853654,0.11538461538461539,0.5,0.7692307692307693,2,1,0,0,0.7692307692307693,0,1,2609,22268,1,0.3389830508474576,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,99,6,23,459,0,0
39,7,0,3,46.15384615384615,0.05128205128205128,0.8,0.6410256410256411,3,0,0,0,0.6410256410256411,0,1,2635,115155,0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,26,0,0,61.53846153846154,0.058823529411764705,0.9,0.8235294117647058,3,1,1,2,0.8235294117647058,0,0,453,1845,1,0.17142857142857143,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,5,1,12,1,0,0
59,12,0,21,68.57142857142857,0.05084745762711865,0.5,0.7288135593220338,2,1,1,3,0.7288135593220338,0,1,93,394,1,0.10810810810810811,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
50,20,0,0,74.50980392156863,0.06,0.9,0.82,3,1,0,0,0.82,0,1,93,945,1,0.22727272727272727,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
60,15,0,0,66.66666666666666,0.05,0.9,0.85,3,1,0,0,0.85,0,0,180,243,1,0.5833333333333334,1,1,0,2,2,1,0,0,1,0,1,1,0,0,0,0,1,15,2,6,0,0,0
18,11,0,309,45.16129032258064,0.1111111111111111,0.5,0.7777777777777778,4,0,0,0,0.7777777777777778,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,13,0,0,54.054054054054056,0.045454545454545456,0.9,0.8409090909090909,3,0,1,2,0.8409090909090909,0,1,11776,68113,1,0.4666666666666667,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,59,7,55,33,0,0
65,16,0,3,50.0,0.03076923076923077,0.8,0.8153846153846154,3,1,1,5,0.8153846153846154,0,1,1528,6560,1,0.32142857142857145,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,7,2,5,1,0,0
39,21,0,0,72.3404255319149,0.07692307692307693,0.9,0.6923076923076923,3,1,0,0,0.6923076923076923,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,15,0,7,64.86486486486487,0.07894736842105263,0.5,0.7631578947368421,2,1,1,1,0.7631578947368421,0,0,9,75,1,0.19047619047619047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,15,0,0,70.27027027027027,0.057692307692307696,0.9,0.8076923076923077,3,1,1,2,0.8076923076923077,0,1,10,148,1,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,24,0,0,53.84615384615385,0.09090909090909091,0.9,0.8181818181818182,3,1,0,0,0.8181818181818182,0,1,1475,18361,1,0.0546448087431694,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,15,12,31,110,5,0
118,27,0,0,54.54545454545454,0.0423728813559322,0.9,0.7966101694915254,3,1,1,6,0.7966101694915254,0,0,211,1438,1,0.18633540372670807,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,14,3,0,0
27,20,0,6,51.724137931034484,0.07407407407407407,0.5,0.8148148148148148,2,0,1,1,0.8148148148148148,0,0,1090,42734,1,0.4155844155844156,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,15,26,65,0,0,0
78,16,0,3,48.64864864864865,0.038461538461538464,0.8,0.6282051282051282,3,1,1,3,0.6282051282051282,0,0,1157,1662,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,15,0,41,68.29268292682927,0.125,0.5,0.7083333333333334,2,2,0,0,0.7083333333333334,0,1,1187,14003,1,0.10526315789473684,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,95,2,23,0,0,0
68,15,0,0,72.22222222222221,0.04411764705882353,0.9,0.8676470588235294,3,1,0,0,0.8676470588235294,0,0,1009,603,1,0.1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,8,11,0,0,0
41,16,0,3,50.0,0.04878048780487805,0.8,0.8048780487804879,3,1,1,1,0.8048780487804879,0,1,989,7248,1,0.5625,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,10,2,5,1,0,0
48,16,0,3,50.0,0.041666666666666664,0.8,0.8125,3,1,1,2,0.8125,0,1,859,7138,1,0.46153846153846156,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,9,2,5,1,0,0
29,21,0,3,62.5,0.10344827586206896,0.8,0.7931034482758621,3,1,0,0,0.7931034482758621,0,0,144,21473,1,0.044444444444444446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,15,0,0,68.42105263157895,0.125,0.9,0.75,3,1,0,0,0.75,0,1,242,17409,1,0.2413793103448276,1,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,52,1,18,4,0,0
50,17,0,0,69.76744186046511,0.06,0.9,0.78,3,1,1,2,0.78,0,1,10310,640,1,0.11764705882352941,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,4,6,18,0,0,0
39,11,0,0,68.75,0.07692307692307693,0.9,0.7692307692307693,3,1,0,0,0.7692307692307693,0,1,2918,3782,1,0.12,1,1,1,0,0,1,0,2,0,1,0,1,0,0,0,0,1,17,7,41,30,0,0
31,23,0,0,64.0,0.0967741935483871,0.9,0.7419354838709677,3,1,0,0,0.7419354838709677,0,0,144,21473,1,0.2127659574468085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,16,0,0,70.0,0.038461538461538464,0.9,0.7051282051282052,3,1,1,4,0.7051282051282052,0,1,1702,37064,1,0.13559322033898305,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,63,1,11,0,0,0
29,20,0,78,63.63636363636363,0.10344827586206896,0.5,0.7586206896551724,2,2,0,0,0.7586206896551724,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,12,0,0,72.72727272727273,0.09090909090909091,0.9,0.5757575757575758,3,1,0,0,0.5757575757575758,1,0,2446,509161,1,0.24242424242424243,1,1,1,2,2,1,0,0,1,1,0,1,0,0,0,0,1,49,3,162,0,0,0
24,15,0,64,74.28571428571429,0.125,0.5,0.75,2,1,0,0,0.75,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,20,0,0,70.37037037037037,0.07692307692307693,0.9,0.8205128205128205,3,1,0,0,0.8205128205128205,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,21,0,0,57.14285714285714,0.07142857142857142,0.9,0.7857142857142857,3,1,1,1,0.7857142857142857,0,0,1317,2395,1,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,29,1,4,1,0,0
43,18,0,7,66.66666666666666,0.06976744186046512,0.5,0.813953488372093,2,1,1,1,0.813953488372093,0,0,255,47307,1,0.2,1,1,0,3,2,0,0,0,1,0,1,1,0,0,0,0,0,3,2,8,0,0,0
27,19,0,3,61.53846153846154,0.1111111111111111,0.8,0.7777777777777778,3,1,0,0,0.7777777777777778,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,17,0,0,60.46511627906976,0.019801980198019802,0.9,0.7326732673267327,3,1,1,9,0.7326732673267327,0,0,798,9721,1,0.1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,5,5,38,0,0,0
60,28,0,0,64.28571428571429,0.05,0.9,0.8333333333333334,3,1,1,3,0.8333333333333334,0,0,267,3603,1,0.19718309859154928,0,1,1,1,1,1,3,0,1,1,1,1,0,0,0,0,1,10,2,21,2,0,0
38,13,0,84,58.06451612903226,0.07894736842105263,0.5,0.7631578947368421,2,1,1,1,0.7631578947368421,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,15,0,0,66.66666666666666,0.021897810218978103,0.9,0.4233576642335766,3,1,1,1,0.4233576642335766,0,1,341,7012,1,1.0,1,1,1,1,1,1,0,2,1,0,0,1,0,0,0,0,0,20,2,11,0,0,0
28,19,0,0,69.76744186046511,0.10714285714285714,0.9,0.7857142857142857,3,1,0,0,0.7857142857142857,0,1,93,394,1,0.27906976744186046,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
49,26,0,0,55.172413793103445,0.04081632653061224,0.9,0.8367346938775511,3,1,0,0,0.8367346938775511,0,0,1392,60734,1,0.48148148148148145,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,9,0,26,0,0,0
29,22,0,9,58.82352941176471,0.10344827586206896,0.5,0.8275862068965517,2,1,0,0,0.8275862068965517,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,20,0,39,63.63636363636363,0.03614457831325301,0.85,0.7469879518072289,3,1,1,5,0.7469879518072289,0,1,143,21469,1,0.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0
33,12,0,0,72.72727272727273,0.09090909090909091,0.9,0.5757575757575758,3,1,0,0,0.5757575757575758,1,0,2545,496531,1,0.24242424242424243,1,1,1,2,2,1,0,0,1,1,0,1,0,0,0,0,1,43,3,165,0,0,0
40,18,0,0,66.66666666666666,0.075,0.9,0.825,3,1,0,0,0.825,0,0,99,78335,1,0.36363636363636365,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2,1,31,0,0,0
56,18,0,0,68.08510638297872,0.05357142857142857,0.9,0.8035714285714286,3,1,1,3,0.8035714285714286,0,0,1205,32088,1,0.34146341463414637,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,3,2,23,0,1,0
27,18,0,80,63.41463414634146,0.1111111111111111,0.5,0.7777777777777778,2,1,0,0,0.7777777777777778,0,1,5089,9683,1,0.3492063492063492,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,103,3,45,286,0,0
70,33,0,0,58.46153846153847,0.04285714285714286,0.9,0.8428571428571429,3,1,1,4,0.8428571428571429,0,0,187,6968,1,0.24489795918367346,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,6,1,20,1,1,0
33,16,0,0,76.19047619047619,0.09090909090909091,0.9,0.7878787878787878,3,1,0,0,0.7878787878787878,0,1,92,108405,1,0.26666666666666666,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,86,0,0,0
52,16,0,3,63.1578947368421,0.057692307692307696,0.8,0.8461538461538461,3,1,1,1,0.8461538461538461,0,1,1626,212034,1,0.17582417582417584,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,32,1,14,5,0,0
31,22,0,0,74.50980392156863,0.0967741935483871,0.9,0.8064516129032258,3,1,0,0,0.8064516129032258,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,24,0,0,70.58823529411765,0.09090909090909091,0.9,0.8181818181818182,3,1,0,0,0.8181818181818182,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,30,0,0,65.67164179104478,0.045454545454545456,0.9,0.803030303030303,3,1,1,1,0.803030303030303,1,0,144,21473,1,0.25925925925925924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,14,0,39,70.27027027027027,0.03529411764705882,0.85,0.7058823529411765,3,1,1,7,0.7058823529411765,0,1,0,7065,1,0.09090909090909091,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,20,0,3,50.0,0.038461538461538464,0.8,0.8461538461538461,3,1,1,1,0.8461538461538461,0,1,1307,18106,1,0.23376623376623376,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,18,2,5,1,0,0
109,19,0,0,68.08510638297872,0.027522935779816515,0.9,0.7981651376146789,3,1,1,8,0.7981651376146789,0,1,0,7118,1,0.2222222222222222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
84,20,0,0,60.0,0.023809523809523808,0.9,0.8571428571428571,3,0,1,6,0.8571428571428571,0,0,502,8856,1,0.3287671232876712,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,9,15,26,0,0,0
17,9,0,187,46.666666666666664,0.11764705882352941,0.5,0.7058823529411765,2,0,0,0,0.7058823529411765,0,0,144,21473,1,0.15789473684210525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12,0,89,55.172413793103445,0.10526315789473684,0.5,0.7894736842105263,2,0,0,0,0.7894736842105263,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,20,0,179,65.21739130434783,0.10714285714285714,0.5,0.7857142857142857,2,2,0,0,0.7857142857142857,0,1,30,43348,1,0.05970149253731343,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,36,1,16,3,0,0
40,16,0,3,50.0,0.05,0.8,0.825,3,1,0,0,0.825,0,1,1635,24909,1,0.5806451612903226,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,32,2,5,1,0,0
21,14,0,57,60.60606060606061,0.09523809523809523,0.5,0.7619047619047619,2,1,0,0,0.7619047619047619,0,0,0,226,1,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,14,0,0,70.58823529411765,0.05660377358490566,0.9,0.7547169811320755,3,1,1,2,0.7547169811320755,0,0,24,101,1,0.21052631578947367,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
27,18,0,3,65.11627906976744,0.1111111111111111,0.8,0.7777777777777778,3,1,0,0,0.7777777777777778,0,1,1985,9611,1,0.26666666666666666,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,28,28,31,179,0,0
79,32,0,0,56.666666666666664,0.0379746835443038,0.9,0.8354430379746836,3,1,1,6,0.8354430379746836,0,0,832,10901,1,0.5507246376811594,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,6,9,32,0,1,0
35,18,0,0,68.42105263157895,0.08571428571428572,0.9,0.7714285714285715,3,1,0,0,0.7714285714285715,0,1,108,124505,1,0.2631578947368421,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,76,2,10,284,0,0
56,21,0,0,73.46938775510205,0.05357142857142857,0.9,0.8392857142857143,3,1,1,2,0.8392857142857143,0,1,494,5466,1,0.2988505747126437,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20,4,0,0
49,22,0,0,66.66666666666666,0.061224489795918366,0.9,0.7346938775510204,3,1,0,0,0.7346938775510204,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,20,0,0,68.18181818181817,0.07317073170731707,0.9,0.8292682926829268,3,1,0,0,0.8292682926829268,0,0,144,21473,1,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,20,0,3,58.536585365853654,0.10344827586206896,0.8,0.7931034482758621,3,1,0,0,0.7931034482758621,0,1,871,24627,1,0.75,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,12,3,19,230,0,0
21,12,0,50,62.5,0.14285714285714285,0.5,0.7142857142857143,2,1,0,0,0.7142857142857143,0,1,1486,6227,1,0.7142857142857143,1,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,1,41,1,6,4,0,0
35,13,0,3,72.22222222222221,0.08571428571428572,0.8,0.7714285714285715,3,1,1,1,0.7714285714285715,0,0,84,969,1,0.14705882352941177,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28,19,0,1,57.77777777777777,0.10714285714285714,0.5,0.7142857142857143,2,1,1,2,0.7142857142857143,0,1,1789,2588,1,1.0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,8,232,0,0
63,19,0,3,64.0,0.047619047619047616,0.8,0.8412698412698413,3,1,1,2,0.8412698412698413,0,1,1012,433533,1,0.55,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,11,0,54,4,0,0
24,17,0,2,52.38095238095239,0.08333333333333333,0.5,0.7916666666666666,2,1,0,0,0.7916666666666666,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,22,0,0,53.84615384615385,0.06896551724137931,0.9,0.7586206896551724,3,1,0,0,0.7586206896551724,0,0,50,201,1,0.36363636363636365,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
45,25,0,0,69.0909090909091,0.06666666666666667,0.9,0.8444444444444444,3,1,0,0,0.8444444444444444,0,0,504,15982,1,0.41975308641975306,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,12,0,0,0
33,25,0,0,64.0,0.09090909090909091,0.9,0.8181818181818182,3,1,0,0,0.8181818181818182,0,0,144,21473,1,0.08163265306122448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,23,0,0,65.38461538461539,0.0967741935483871,0.9,0.8064516129032258,3,1,0,0,0.8064516129032258,0,0,144,21473,1,0.1276595744680851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,18,0,39,62.22222222222222,0.1111111111111111,0.85,0.7407407407407407,3,1,1,1,0.7407407407407407,0,1,264,3302,1,0.5454545454545454,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,5,67,0,0
