URLLength,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,LetterRatioInURL,NoOfQMarkInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,DomainTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,label
19,10,0,0,57.14285714285714,0.10526315789473684,0.9,0.7368421052631579,3,0,0,0,0.7368421052631579,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
263,179,0,0,37.37024221453287,0.011406844106463879,0.9,0.7604562737642585,3,12,1,5,0.7604562737642585,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
22,6,0,161,50.0,0.09090909090909091,0.5,0.5909090909090909,2,0,0,0,0.5909090909090909,0,1,0,726,1,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
89,21,0,0,56.60377358490566,0.02247191011235955,0.9,0.8202247191011236,3,0,1,3,0.8202247191011236,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,36,0,0,58.69565217391305,0.044444444444444446,0.9,0.7111111111111111,3,3,1,2,0.7111111111111111,0,1,10,66,1,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,22,0,7,60.37735849056604,0.06666666666666667,0.5,0.8,2,1,0,0,0.8,0,0,1332,5565,1,0.0,1,1,1,1,1,0,4,5,1,0,1,1,1,0,0,0,0,14,7,41,0,0,1
54,10,0,93,48.484848484848484,0.037037037037037035,0.5,0.8333333333333334,2,0,1,1,0.8333333333333334,0,0,883,54713,1,0.45161290322580644,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,28,48,0,0,1
86,16,0,0,59.09090909090909,0.023255813953488372,0.9,0.8372093023255814,3,0,1,3,0.8372093023255814,1,0,25,559,1,0.05405405405405406,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,1
26,18,0,0,52.63157894736842,0.07692307692307693,0.9,0.6923076923076923,3,1,0,0,0.6923076923076923,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,28,0,0,72.41379310344827,0.04081632653061224,0.9,0.8571428571428571,3,0,1,1,0.8571428571428571,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,120,0,0,33.33333333333333,0.015625,0.9,0.8359375,3,9,0,0,0.8359375,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,6,0,169,43.47826086956522,0.08,0.5,0.68,2,0,0,0,0.68,0,0,277,443,0,0.0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
41,32,0,0,61.016949152542374,0.04878048780487805,0.9,0.7560975609756098,3,1,0,0,0.7560975609756098,0,1,46,4146,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,15,0,1
32,23,0,72,50.98039215686274,0.0625,0.5,0.8125,4,0,1,1,0.8125,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,16,0,0,64.0,0.01818181818181818,0.9,0.7727272727272727,3,1,1,2,0.7727272727272727,1,1,140,242963,1,0.3870967741935484,0,1,1,3,3,1,0,0,0,0,0,1,1,0,0,0,1,1,0,6,0,0,1
171,25,0,0,61.81818181818181,0.011695906432748537,0.9,0.5964912280701754,3,0,1,6,0.5964912280701754,1,0,371,2760,1,0.5818181818181818,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,11,25,0,1,1
98,14,1,474,48.64864864864865,0.02040816326530612,0.5,0.5510204081632653,3,2,1,1,0.5510204081632653,0,0,0,5537,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,24,0,0,59.25925925925925,0.09375,0.9,0.8125,3,1,0,0,0.8125,0,0,0,50,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,31,0,0,72.46376811594203,0.03125,0.9,0.796875,3,1,1,1,0.796875,1,0,117,124,0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
132,32,0,0,60.60606060606061,0.015151515151515152,0.9,0.7727272727272727,3,1,1,3,0.7727272727272727,0,1,302,167728,1,0.16,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,27,0,0,1
124,24,0,0,65.51724137931035,0.016129032258064516,0.9,0.7903225806451613,3,1,1,7,0.7903225806451613,1,1,302,167838,1,0.16666666666666666,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,27,0,0,1
51,18,0,0,56.41025641025641,0.0392156862745098,0.9,0.8235294117647058,3,0,0,0,0.8235294117647058,0,0,14,269,1,0.13333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141,48,0,1,40.0,0.014184397163120567,0.5,0.6453900709219859,2,1,1,1,0.6453900709219859,0,1,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126,50,0,0,52.27272727272727,0.015873015873015872,0.9,0.7301587301587301,3,3,1,8,0.7301587301587301,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,14,0,93,48.78048780487805,0.02631578947368421,0.5,0.6052631578947368,2,0,0,0,0.6052631578947368,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,23,0,0,67.79661016949152,0.025974025974025976,0.9,0.7012987012987013,3,0,0,0,0.7012987012987013,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,20,0,16,65.21739130434783,0.023809523809523808,0.5,0.6071428571428571,2,1,0,0,0.6071428571428571,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
97,25,0,16,73.07692307692307,0.030927835051546393,0.5,0.8350515463917526,2,2,1,2,0.8350515463917526,1,1,758,695,1,0.09523809523809523,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,27,36,0,0,1
36,14,0,0,56.41025641025641,0.05555555555555555,0.9,0.8333333333333334,3,0,0,0,0.8333333333333334,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,33,0,0,62.5,0.05,0.9,0.85,3,1,0,0,0.85,0,0,2599,7188,1,0.18604651162790697,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,1
85,17,0,44,50.0,0.023529411764705882,0.5,0.8352941176470589,4,0,1,1,0.8352941176470589,0,0,32,55,1,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,39,0,0,54.736842105263165,0.03571428571428571,0.9,0.6964285714285714,3,3,1,2,0.6964285714285714,0,0,10,66,1,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,11,0,61,57.14285714285714,0.04081632653061224,0.5,0.8163265306122449,4,0,0,0,0.8163265306122449,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,10,0,7,47.05882352941176,0.08695652173913043,0.5,0.782608695652174,2,0,0,0,0.782608695652174,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,16,0,0,53.06122448979592,0.03125,0.9,0.828125,3,0,1,1,0.828125,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,20,0,0,52.38095238095239,0.043478260869565216,0.9,0.717391304347826,3,1,1,1,0.717391304347826,0,1,426,9664,1,0.38596491228070173,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,6,0,0,1
36,9,0,42,48.0,0.05555555555555555,0.5,0.7777777777777778,2,0,0,0,0.7777777777777778,0,0,14,286,1,0.18181818181818182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,28,0,96,48.148148148148145,0.05454545454545454,0.5,0.8,3,1,1,1,0.8,0,0,0,252,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
231,23,0,19,53.84615384615385,0.008658008658008658,0.5,0.5151515151515151,2,1,1,7,0.5151515151515151,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,17,0,106,57.89473684210527,0.1,0.5,0.8,2,1,0,0,0.8,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81,27,0,0,73.01587301587301,0.037037037037037035,0.9,0.6419753086419753,3,1,0,0,0.6419753086419753,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,13,0,39,54.54545454545454,0.022988505747126436,0.85,0.8275862068965517,3,0,0,0,0.8275862068965517,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
36,15,0,23,49.056603773584904,0.05555555555555555,0.5,0.7777777777777778,2,0,0,0,0.7777777777777778,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,15,0,0,62.857142857142854,0.06896551724137931,0.9,0.8275862068965517,3,0,0,0,0.8275862068965517,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,28,0,0,61.29032258064516,0.05405405405405406,0.9,0.8108108108108109,3,1,1,1,0.8108108108108109,0,1,314,36389,1,0.5454545454545454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1
93,22,0,7,48.888888888888886,0.021505376344086023,0.5,0.7956989247311828,2,1,1,3,0.7956989247311828,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,26,0,0,57.14285714285714,0.058823529411764705,0.9,0.8235294117647058,3,1,0,0,0.8235294117647058,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
56,36,0,0,58.97435897435898,0.03571428571428571,0.9,0.6428571428571429,3,3,1,2,0.6428571428571429,0,1,10,66,1,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,20,0,0,55.55555555555556,0.07142857142857142,0.9,0.7142857142857143,3,1,0,0,0.7142857142857143,0,1,10,111,1,0.17391304347826086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,16,0,0,61.904761904761905,0.04,0.9,0.78,3,0,0,0,0.78,0,0,0,114,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
49,26,0,9,49.18032786885246,0.04081632653061224,0.5,0.8571428571428571,2,0,1,1,0.8571428571428571,0,0,7,57,1,0.1111111111111111,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,25,0,13,54.166666666666664,0.058823529411764705,0.5,0.7647058823529411,2,1,1,1,0.7647058823529411,0,1,79,3909,1,0.34285714285714286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1
51,27,0,0,60.37735849056604,0.058823529411764705,0.9,0.7647058823529411,3,1,1,2,0.7647058823529411,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,29,0,0,56.00000000000001,0.046511627906976744,0.9,0.813953488372093,3,3,0,0,0.813953488372093,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154,32,0,425,57.57575757575758,0.012987012987012988,0.5,0.7597402597402597,7,1,1,7,0.7597402597402597,1,1,0,18,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,12,1,-1,43.75,0.03278688524590164,0.5,0.6557377049180327,2,2,1,1,0.6557377049180327,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,30,0,39,59.64912280701754,0.07317073170731707,0.85,0.8536585365853658,3,1,0,0,0.8536585365853658,0,0,570,8856,1,0.5074626865671642,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,3,4,16,0,0,1
47,13,0,0,57.14285714285714,0.0425531914893617,0.9,0.8085106382978723,3,0,0,0,0.8085106382978723,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
271,20,0,0,65.11627906976744,0.01107011070110701,0.9,0.5977859778597786,3,1,1,6,0.5977859778597786,1,0,9,68,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,28,0,0,59.01639344262295,0.029850746268656716,0.9,0.8656716417910447,3,0,0,0,0.8656716417910447,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
282,30,0,0,56.25,0.0070921985815602835,0.9,0.6808510638297872,3,1,1,12,0.6808510638297872,1,1,302,167650,1,0.16,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,27,0,0,1
144,37,0,0,61.97183098591549,0.013888888888888888,0.9,0.8263888888888888,3,1,1,6,0.8263888888888888,1,1,302,167695,1,0.16,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,27,0,0,1
52,20,0,0,53.333333333333336,0.038461538461538464,0.9,0.7692307692307693,3,0,1,1,0.7692307692307693,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,18,0,0,63.1578947368421,0.08571428571428572,0.9,0.6857142857142857,3,1,0,0,0.6857142857142857,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,15,0,94,66.66666666666666,0.029411764705882353,0.5,0.6176470588235294,2,2,1,1,0.6176470588235294,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,27,0,0,70.96774193548387,0.05555555555555555,0.9,0.8055555555555556,3,1,1,1,0.8055555555555556,0,1,15,48,1,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
238,17,0,0,65.11627906976744,0.008403361344537815,0.9,0.5378151260504201,3,1,1,16,0.5378151260504201,1,1,0,873,1,0.15384615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,13,1,-1,45.714285714285715,0.05555555555555555,0.5,0.5,3,2,0,0,0.5,0,0,0,39,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,14,1,657,51.42857142857142,0.03409090909090909,0.5,0.6477272727272727,3,2,1,3,0.6477272727272727,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,21,0,0,63.63636363636363,0.06896551724137931,0.9,0.7931034482758621,3,1,0,0,0.7931034482758621,0,0,14,50,1,0.11764705882352941,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,17,0,83,63.63636363636363,0.1111111111111111,0.5,0.7777777777777778,2,1,0,0,0.7777777777777778,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,15,0,0,62.22222222222222,0.019801980198019802,0.9,0.7821782178217822,3,1,1,1,0.7821782178217822,0,1,0,3069,1,0.3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,15,0,0,70.0,0.1111111111111111,0.9,0.7407407407407407,3,1,0,0,0.7407407407407407,0,0,9,85,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,14,0,0,61.53846153846154,0.05555555555555555,0.9,0.7777777777777778,3,0,1,1,0.7777777777777778,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,13,0,125,59.45945945945946,0.045454545454545456,0.5,0.6666666666666666,2,1,1,1,0.6666666666666666,0,0,300,13863,1,0.13043478260869565,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,55,5,10,1,1,1
35,26,0,0,63.1578947368421,0.05714285714285714,0.9,0.8285714285714286,3,1,0,0,0.8285714285714286,0,1,314,36389,1,0.5454545454545454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1
27,13,0,0,61.53846153846154,0.07407407407407407,0.9,0.7777777777777778,3,0,0,0,0.7777777777777778,0,1,93,945,1,0.24390243902439024,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1
21,13,1,81,47.05882352941176,0.09523809523809523,0.5,0.19047619047619047,2,2,0,0,0.19047619047619047,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,4,0,161,30.0,0.13333333333333333,0.5,0.6,2,0,0,0,0.6,0,0,346,1098,1,0.4,0,1,1,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1
82,36,0,0,56.470588235294116,0.024390243902439025,0.9,0.6951219512195121,3,3,1,5,0.6951219512195121,1,1,10,66,1,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,13,0,15,62.5,0.07894736842105263,0.5,0.6842105263157895,2,1,0,0,0.6842105263157895,0,1,1469,16212,1,1.0,1,0,1,1,1,0,0,2,1,1,0,1,1,0,0,0,1,82,8,24,0,1,1
39,32,0,0,62.5,0.05128205128205128,0.9,0.8717948717948718,3,1,0,0,0.8717948717948718,0,0,314,36389,1,0.5454545454545454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1
53,36,0,0,65.0,0.03773584905660377,0.9,0.8113207547169812,3,1,1,3,0.8113207547169812,1,0,314,36389,1,0.5454545454545454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,1
129,54,0,0,58.69565217391305,0.023255813953488372,0.9,0.689922480620155,3,4,1,8,0.689922480620155,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,34,0,12,58.97435897435898,0.047619047619047616,0.5,0.6904761904761905,3,1,1,2,0.6904761904761905,0,0,0,50,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,20,0,13,64.0,0.07142857142857142,0.5,0.7857142857142857,2,1,0,0,0.7857142857142857,0,0,28,134,1,0.2222222222222222,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
35,19,0,0,57.77777777777777,0.05714285714285714,0.9,0.8,3,1,0,0,0.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127,50,0,0,52.27272727272727,0.015748031496062992,0.9,0.6692913385826772,3,3,1,8,0.6692913385826772,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,22,0,7,50.0,0.06896551724137931,0.5,0.7586206896551724,2,1,0,0,0.7586206896551724,0,0,204,139,1,0.10810810810810811,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1
33,16,0,32,63.1578947368421,0.09090909090909091,0.5,0.7878787878787878,2,1,0,0,0.7878787878787878,0,0,200,246,1,0.36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,6,0,0,1
61,42,0,0,59.61538461538461,0.03278688524590164,0.9,0.8032786885245902,3,3,1,2,0.8032786885245902,0,0,10,66,1,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
259,12,0,0,51.61290322580645,0.007722007722007722,0.9,0.8494208494208494,3,1,1,1,0.8494208494208494,0,0,93,945,1,0.10810810810810811,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1
57,21,0,80,58.333333333333336,0.05263157894736842,0.5,0.8245614035087719,2,1,0,0,0.8245614035087719,0,0,30,106,1,0.14285714285714285,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
47,15,0,16,58.536585365853654,0.0425531914893617,0.5,0.8085106382978723,2,1,0,0,0.8085106382978723,0,0,12,286,1,0.10526315789473684,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,29,0,0,60.317460317460316,0.01904761904761905,0.9,0.7714285714285715,3,1,1,2,0.7714285714285715,1,1,302,166963,1,0.16,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,27,0,0,1
109,21,0,0,56.52173913043478,0.01834862385321101,0.9,0.8256880733944955,3,1,1,2,0.8256880733944955,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,5,0,161,47.61904761904761,0.08333333333333333,0.5,0.5833333333333334,2,0,0,0,0.5833333333333334,0,0,523,233246,1,0.07142857142857142,1,1,1,4,1,1,0,1,0,1,0,0,0,0,0,0,1,49,1,19,0,0,1
37,17,0,0,68.18181818181817,0.08108108108108109,0.9,0.7837837837837838,3,1,0,0,0.7837837837837838,0,0,93,945,1,0.14634146341463414,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1
124,46,0,0,50.70422535211267,0.024193548387096774,0.9,0.6693548387096774,3,4,1,7,0.6693548387096774,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,15,0,3,62.857142857142854,0.08571428571428572,0.8,0.7142857142857143,3,1,0,0,0.7142857142857143,0,0,0,44,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126,50,0,0,52.27272727272727,0.015873015873015872,0.9,0.6666666666666666,3,3,1,8,0.6666666666666666,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126,61,0,0,41.221374045801525,0.023809523809523808,0.9,0.5079365079365079,3,1,1,7,0.5079365079365079,1,0,9,62,1,0.2978723404255319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,50,0,0,52.27272727272727,0.02631578947368421,0.9,0.75,3,3,1,1,0.75,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,16,0,0,61.904761904761905,0.02857142857142857,0.9,0.7857142857142857,3,1,1,2,0.7857142857142857,0,1,17,2593,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,1
22,14,1,569,50.0,0.09090909090909091,0.5,0.18181818181818182,3,2,0,0,0.18181818181818182,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,20,0,0,65.11627906976744,0.02857142857142857,0.9,0.8380952380952381,3,1,0,0,0.8380952380952381,0,0,9,68,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126,61,0,0,41.02564102564102,0.015873015873015872,0.9,0.5714285714285714,3,1,1,7,0.5714285714285714,1,0,9,62,1,0.2978723404255319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,25,0,0,55.55555555555556,0.027777777777777776,0.9,0.8333333333333334,3,0,1,1,0.8333333333333334,1,1,632,94629,1,0.20833333333333334,1,0,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,2,0,30,0,0,1
59,18,0,0,56.41025641025641,0.03389830508474576,0.9,0.4915254237288136,3,1,0,0,0.4915254237288136,0,0,11,307,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
55,28,0,0,51.61290322580645,0.03636363636363636,0.9,0.8727272727272727,3,1,1,1,0.8727272727272727,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,12,0,42,52.63157894736842,0.0625,0.5,0.75,2,1,0,0,0.75,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,14,0,72,56.41025641025641,0.06060606060606061,0.5,0.6666666666666666,4,1,0,0,0.6666666666666666,0,1,11,90,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
77,23,0,0,67.79661016949152,0.025974025974025976,0.9,0.7272727272727273,3,0,0,0,0.7272727272727273,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,44,0,0,58.69565217391305,0.03773584905660377,0.9,0.6226415094339622,3,3,1,3,0.6226415094339622,0,1,10,66,1,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,59,0,7,65.60000000000001,0.03571428571428571,0.5,0.7857142857142857,2,7,1,1,0.7857142857142857,0,0,9,119,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
56,18,0,0,57.77777777777777,0.03571428571428571,0.9,0.8214285714285714,3,0,1,1,0.8214285714285714,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,15,0,0,60.0,0.029411764705882353,0.9,0.7254901960784313,3,0,1,1,0.7254901960784313,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,8,0,39,55.172413793103445,0.044444444444444446,0.85,0.6444444444444445,3,0,1,1,0.6444444444444445,1,0,9,85,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,24,0,0,64.28571428571429,0.06451612903225806,0.9,0.8064516129032258,3,1,0,0,0.8064516129032258,0,0,2599,6939,1,0.25806451612903225,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,1
